"101001000","101001000022_0010","6","2014","10","0","10","100","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","112","2012/12","1","CC","15","0","0","15","16","13","1.94","4.5"
"101001000","101001000022_0010","6","2014","10","100","10","200","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","113","2013/2","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0010","6","2014","10","200","10","300","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","114","2013/10","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0010","6","2014","10","300","10","400","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","115","2012/10","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0010","6","2014","10","400","10","500","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","116","2013/11","1","CC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0010","6","2014","10","500","10","600","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","117","2012/11","1","AC","0","0","0","0","3","3","1.5","8.8"
"101001000","101001000022_0010","99","2014","10","600","10","700","100","2","2","UP","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","118","2013/10","1","AC","15","0","0","15","19","14","2.47","4.3"
"101001000","101001000022_0010","99","2014","10","700","10","800","100","2","2","*","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","119","2012/10","1","AC","15","0","0","15","16","12","2.38","4.5"
"101001000","101001000022_0010","99","2014","10","800","10","900","100","2","2","*","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","120","2013/11","1","CC","15","0","0","15","21","17","1.87","4.1"
"101001000","101001000021_0010","99","2014","10","900","10","1000","100","2","2","*","10","2016/9","1","Hump Cutting + Very Thin Overlay (TL2000)","","2014","14","121","2012/11","1","AC","15","0","0","15","16","12","2.99","4.5"
